ZAMBALES - CANDELARIA,,,,
ZAMBALES - CANDELARIA,,,,
MAYOR,,,,
ZAMBOANGA DEL SUR - SAN PABLO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - SOMINOT,,,,
ZAMBOANGA DEL SUR - SOMINOT,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ACOSTA, STEPHEN (LAKAS)",MALE,"ACOSTA, STEPHEN CASES",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"MELO, JAN JAN (PDPLBN)",MALE,"MELO, JOHNRIEL DAMAS",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ZAMBOANGA DEL SUR - SOMINOT,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BUHION, AMOR (PRP)",FEMALE,"BUHION, AMOR LUMAAD",PEOPLE'S REFORM PARTY
2,"ESTRADA, PROCESO (PDDS)",MALE,"ESTRADA, PROCESO SOMBILON",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
ZAMBOANGA DEL SUR - SOMINOT- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANISLAG, DEXTER I (LAKAS)",MALE,"ANISLAG 1, DEXTER DAVIS",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"BERCERO, LIONEL (PRP)",MALE,"BERCERO, LIONEL JANAMJAM",PEOPLE'S REFORM PARTY
3,"CAMPOMANES, RANEL (NUP)",MALE,"CAMPOMANES, RANEL PANGATE",NATIONAL UNITY PARTY
4,"CUADRA, OYEN (NPC)",MALE,"CUADRA, APOLINARIO ANTIGUE",NATIONALIST PEOPLE'S COALITION
5,"DAMAS, JAMES (PDPLBN)",MALE,"DAMAS, NOEMIE JAMES II TUBIGON",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
6,"HOCOY, ROEL (PPP)",MALE,"HOCOY, ROEL SUMAYANG",PARTIDO PILIPINO SA PAGBABAGO (PPP)
7,"JAGONIA, BEBIE (PDPLBN)",MALE,"JAGONIA, SANCHO POLOYAPOY",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"MAGLANGIT, GABRIEL (PDPLBN)",MALE,"MAGLANGIT, GABRIEL NERI",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"MAGLANGIT, LOLON (PPP)",MALE,"MAGLANGIT, TOMAS, JR. SUMARAGO",PARTIDO PILIPINO SA PAGBABAGO (PPP)
10,"MAGLASANG, SHELLA (UNA)",FEMALE,"MAGLASANG, SHELLA JUMAWAN",UNITED NATIONALIST ALLIANCE
11,"MANGUBAT, MARCOS (PFP)",MALE,"MANGUBAT, MARCOS NUENA",PARTIDO FEDERAL NG PILIPINAS
12,"MANULAT, INDAY (NPC)",FEMALE,"MANULAT, JACQUILINE CALIB-OG",NATIONALIST PEOPLE'S COALITION
13,"MASONG, MANING (PDPLBN)",MALE,"MASONG, MANOLO SR. ELMIDULAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ZAMBOANGA DEL SUR - SOMINOT,,,,
ZAMBOANGA DEL SUR - SOMINOT- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
14,"MINGO, CERILO (PFP)",MALE,"MINGO, CERILO BONGCAWEL",PARTIDO FEDERAL NG PILIPINAS
15,"O¥EZ, ROSENDO (LAKAS)",MALE,"O¥EZ, ROSENDO CORPUZ",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
16,"PESCADERO, ELI (NPC)",FEMALE,"PESCADERO, ELIZABETH CALUNOD",NATIONALIST PEOPLE'S COALITION
17,"PITOGO, RANDIE (PDDS)",MALE,"PITOGO, RANDIE BACALSO",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
18,"SEPUSO, ELYN (NPC)",FEMALE,"SEPUSO, CHOLIE EMONG",NATIONALIST PEOPLE'S COALITION
19,"TAMULAK, FITZGERALD (PFP)",MALE,"TAMULAK, FITZGERALD DULLIN",PARTIDO FEDERAL NG PILIPINAS
20,"UNDAG, VIRGIE (PFP)",FEMALE,"UNDAG, VIRGIE BONTONG",PARTIDO FEDERAL NG PILIPINAS
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - TABINA,,,,
ZAMBOANGA DEL SUR - TABINA,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"DAYONDON, ANTHONY (PDPLBN)",MALE,"DAYONDON, ANTHONY AYAWAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"DAYONDON, GREG (IND)",MALE,"DAYONDON, GREG AYAWAN",AKSYON DEMOKRATIKO
3,"MALACO, BADER (LAKAS)",MALE,"MALACO, JUHAINE ALBIOS",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBOANGA DEL SUR - TABINA,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CAMPOMANES, JESSEL (IND)",MALE,"CAMPOMANES, JESSEL ALBIOS",PEOPLE'S REFORM PARTY
2,"ESLIT, RALLY (AKSYON)",MALE,"ESLIT, RALLY CAGULA",AKSYON DEMOKRATIKO
3,"POLOYAPOY, CLYDELYN (PDDS)",FEMALE,"PABLO, CLYDELYN POLOYAPOY",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
ZAMBOANGA DEL SUR - TABINA - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALIBASA, OMRAJFFA (LAKAS)",MALE,"ALIBASA, OMRAJFFA SOLER",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"ALLONES, JAIME (PFP)",MALE,"ALLONES, JAIME EMBODO",PARTIDO FEDERAL NG PILIPINAS
3,"AMORES, LOLOY (UNA)",MALE,"AMORES, ALEX ALDIE JUMAMIL",UNITED NATIONALIST ALLIANCE
4,"ANGCOT, JERRY (IND)",MALE,"ANGCOT, JERRY TEVES",INDEPENDENT
5,"ANITO, BIMBO (PDDS)",MALE,"ANITO, BIMBO PASCO",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
6,"ARMECIN, INTING (PDPLBN)",MALE,"ARMECIN, JUSTINIANO JR. PULVERA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"AYSON, NOVER (AKSYON)",MALE,"AYSON, NOVER OYOA",AKSYON DEMOKRATIKO
8,"CAMPOMANES, TEODULO (LAKAS)",MALE,"CAMPOMANES, TEODULO CAMBONGA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
9,"CAPANGPANGAN, JOEL (AKSYON)",MALE,"CAPANGPANGAN, JOEL SUAN",AKSYON DEMOKRATIKO
10,"CAPUNDAG, BOBONG (PDPLBN)",MALE,"CAPUNDAG, JEMEBOY ABRIGANA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
11,"CARREON, GLEEN (IND)",MALE,"CARREON, GLEEN PADILLOS",PARTIDO FEDERAL NG PILIPINAS
12,"CHAVEZ, RONALD (AKSYON)",MALE,"CHAVEZ, RONALD LARAGA",AKSYON DEMOKRATIKO
ZAMBOANGA DEL SUR - TABINA,,,,
ZAMBOANGA DEL SUR - TABINA - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
13,"DAG-UMAN, FORTECH (AKSYON)",MALE,"DAG-UMAN, FORTECH PANES",AKSYON DEMOKRATIKO
14,"DAYONDON, JAIPEE (AKSYON)",MALE,"DAYONDON, JAIPEE AYAWAN",AKSYON DEMOKRATIKO
15,"GALLARDE, SANTIAGO (IND)",MALE,"GALLARDE, SANTIAGO DUHAYLUNGSOD",PEOPLE'S REFORM PARTY
16,"LANGYON, CARLOS (PDPLBN)",MALE,"LANGYON, CARLOS ARA¥EZ",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
17,"NOTARION, RICO (NUP)",MALE,"NOTARION, RICO SAMAN",NATIONAL UNITY PARTY
18,"PASCO, MELINDA (AKSYON)",FEMALE,"PASCO, MELINDA BUCTUAN",AKSYON DEMOKRATIKO
19,"QUIETA, REDEN (AKSYON)",MALE,"QUIETA, REDEN OLIDIANA",AKSYON DEMOKRATIKO
20,"RODRIGUEZ, RANGKER (PPP)",MALE,"RODRIGUEZ, FRANKLIN PASCO",PARTIDO PILIPINO SA PAGBABAGO
21,"ROTORAS, HENE (PDDS)",MALE,"ROTORAS, GERONIDES ENRIQUEZ",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
22,"SABROSO, WENEFREDO (LAKAS)",MALE,"SABROSO, WENEFREDO ARINAZA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
23,"SALIGAN, ROTER (PPP)",MALE,"SALIGAN, ROTER CALIMPONG",PARTIDO PILIPINO SA PAGBABAGO
24,"SIARRO, PEREGRINA (NUP)",FEMALE,"SIARRO, PEREGRINA PANSOY",NATIONAL UNITY PARTY
25,"ZAMORA, JULIETO (AKSYON)",MALE,"ZAMORA, JULIETO MACATI-OG",AKSYON DEMOKRATIKO
ZAMBOANGA DEL SUR - TABINA,,,,
ZAMBOANGA DEL SUR - TABINA - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - TAMBULIG,,,,
ZAMBOANGA DEL SUR - TAMBULIG,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANGUS, ROMEL (PFP)",MALE,"ANGUS, ROMEL MONTUERTO",PARTIDO FEDERAL NG PILIPINAS
2,"MILLANTE, REY (NPC)",MALE,"MILLANTE, REY BONITE",NATIONALIST PEOPLE'S COALITION
3,"PANAL, LOTTE (PDPLBN)",FEMALE,"PANAL, CHARLOTTE DUMANJUG",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ZAMBOANGA DEL SUR - TAMBULIG,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BUTAD, JOJO (PDDS)",MALE,"BUTAD, JONATHAN OLAM",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
2,"DOLINO, MARIVIC (NP)",FEMALE,"DOLINO, MARIVIC CRUDA",NACIONALISTA PARTY
3,"TUMALA, SHERWIN (PFP)",MALE,"TUMALA, SHERWIN MONSALUD",PARTIDO FEDERAL NG PILIPINAS
ZAMBOANGA DEL SUR - TAMBULIG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABONG, BOY (IND)",MALE,"ABONG, GENODINO KILAT",INDEPENDENT
2,"BALAOD, ARNEL (IND)",MALE,"BALAOD, ARNEL CUIZON",INDEPENDENT
3,"BALAOD, BEBIE (PDPLBN)",FEMALE,"BALAOD, CARIDAD BAGUIO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"BAUTISTA, CHAR (PPP)",FEMALE,"BAUTISTA, CHARITO SAGUNI",PARTIDO PILIPINO SA PAGBABAGO
5,"BILAR, BERDION (PFP)",MALE,"BILAR, BERDION GALIMBA",PARTIDO FEDERAL NG PILIPINAS
6,"CAGOCO, RENA (IND)",FEMALE,"CAGOCO, RENA RAS",INDEPENDENT
7,"DOONG, DAVID (PDPLBN)",MALE,"DOONG, DAVID, SR JUMAWAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"EBARLE, BROOK (PFP)",FEMALE,"EBARLE, BROOKLYN DECHAVEZ",PARTIDO FEDERAL NG PILIPINAS
9,"ENGGID, RAUL (NPC)",MALE,"ENGGID, RAUL VILLAFUERTE",NATIONALIST PEOPLE'S COALITION
10,"HILAGA, INDAY (PDDS)",FEMALE,"HILAGA, ALGERICA ALIM",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
11,"IGTOS, NENA (PPP)",FEMALE,"IGTOS, NENA DINAWANAO",PARTIDO PILIPINO SA PAGBABAGO
12,"LAGMAY, ALFAITH (NP)",MALE,"LAGMAY, ALFAITH HARAYO",NACIONALISTA PARTY
ZAMBOANGA DEL SUR - TAMBULIG,,,,
ZAMBOANGA DEL SUR - TAMBULIG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
13,"LUMANTA, NEMESIO (NPC)",MALE,"LUMANTA, NEMESIO BACASMAS",NATIONALIST PEOPLE'S COALITION
14,"MAATA, SITOY (NPC)",MALE,"MAATA, VENCHITO JUMAWAN",NATIONALIST PEOPLE'S COALITION
15,"MALTO, JOE (PDPLBN)",MALE,"MALTO, JOE DAYAGAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
16,"PALUMAR, BEAM (PDDS)",FEMALE,"PALUMAR, MART SEPTEENY BEAM MACHON",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
17,"PANSA, PENIE (UNA)",MALE,"PANSA, PENUEL MEDINA",UNITED NATIONALIST ALLIANCE
18,"PEPITO, RUEL (NP)",MALE,"PEPITO, RUEL OBOR",NACIONALISTA PARTY
19,"PEROCHO, RICO (PFP)",MALE,"PEROCHO, RICO BADILLES",PARTIDO FEDERAL NG PILIPINAS
20,"RELACION, PAULINO (NPC)",MALE,"RELACION, PAULINO GENOBISA",NATIONALIST PEOPLE'S COALITION
21,"SABUERO, LEOPOLDO (PFP)",MALE,"SABUERO, LEOPOLDO BUGAS",PARTIDO FEDERAL NG PILIPINAS
22,"SAMILLANO, MYRNA (NP)",FEMALE,"SAMILLANO, MYRNA VALDEHUEZA",NACIONALISTA PARTY
23,"SUMAYANG, NIDA (IND)",FEMALE,"SUMAYANG, LEONIDA MENDEZ",INDEPENDENT
24,"TAUTHO, EDGAR (NP)",MALE,"TAUTHO, EDGARDO GAHI",NACIONALISTA PARTY
ZAMBOANGA DEL SUR - TAMBULIG,,,,
ZAMBOANGA DEL SUR - TAMBULIG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - TIGBAO,,,,
ZAMBOANGA DEL SUR - TIGBAO,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALAJE¥O, RICARDO (NP)",MALE,"ALAJE¥O, RICARDO SIPSIP",NACIONALISTA PARTY
2,"CARCALLAS, DODONG (PDPLBN)",MALE,"CARCALLAS, ELEAZAR CABREJAS",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"DAPOGRACION, THADS (LAKAS)",MALE,"DAPOGRACION, TADIOS BUHISAN",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBOANGA DEL SUR - TIGBAO,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"LALICAN, ONGGOK (PDPLBN)",MALE,"LALICAN, ROWELL PINUELA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"SAJULGA, LEONARDO (NP)",MALE,"SAJULGA, LEONARDO YBA¥EZ",NACIONALISTA PARTY
3,"SAYSON, MERCY (PRP)",FEMALE,"SAYSON, MERCY ESCONDE",PEOPLE'S REFORM PARTY
ZAMBOANGA DEL SUR - TIGBAO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALLEGO, DOMEL (PDPLBN)",MALE,"ALLEGO, DOMEL NADALA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"BALANDRA, JOY REYES (IND)",MALE,"BALANDRA, JOY REYES",INDEPENDENT
3,"BARADERO, NIMROD (NP)",MALE,"BARADERO, NIMROD TIBOR",NACIONALISTA PARTY
4,"BAYLON, RAMIL (NP)",MALE,"BAYLON, RAMIL OBEDENCIA",NACIONALISTA PARTY
5,"BUCOG, ARMAN (PDPLBN)",MALE,"BUCOG, ARMANDO BONGCAWIL",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
6,"CAMAONGAY, EDUARD (PRP)",MALE,"CAMAONGAY, EDUARDO AYAG",PEOPLE'S REFORM PARTY
7,"CA¥ALES, LANDO (PDPLBN)",MALE,"CA¥ALES, ROLANDO BENIGAY",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"CARREON, TATIT (PDPLBN)",MALE,"CARREON, SOCRATES SR SABATE",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"CORDERO, ANECITO (NP)",MALE,"CORDERO, ANECITO MONTA¥EZ",NACIONALISTA PARTY
10,"COSTANILLA, SAMUEL (LAKAS)",MALE,"COSTANILLA, IMMANUEL VIDAD",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
11,"DALID, LYDIA (NP)",FEMALE,"DALID, LYDIA ENDE",NACIONALISTA PARTY
12,"DALOGDOG, JOY (NUP)",MALE,"DALOGDOG, JOY SUMAMPONG",NATIONAL UNITY PARTY
ZAMBOANGA DEL SUR - TIGBAO,,,,
ZAMBOANGA DEL SUR - TIGBAO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
13,"DILAO, ALAIN JOIE (NP)",MALE,"DILAO, ALAIN JOIE SORE¥O",NACIONALISTA PARTY
14,"DOLAR, SHARON (NP)",FEMALE,"DOLAR, SHARON ROSE LIBRE",NACIONALISTA PARTY
15,"DUMAGWAY, HELEN (NP)",FEMALE,"DUMAGWAY, HELEN PANDAC",NACIONALISTA PARTY
16,"JAMISOLA, SATURNINO JR. (PPP)",MALE,"JAMISOLA, SATURNINO JR. ROSINAS",PARTIDO PILIPINO SA PAGBABAGO
17,"MALICAY, ELMER (NUP)",MALE,"MALICAY, ELMER HOPE SUMAMBAN",NATIONAL UNITY PARTY
18,"MARAASIN, ROLLY (UNA)",MALE,"MARAASIN, ROLANDO DELOS SANTOS",UNITED NATIONALIST ALLIANCE
19,"MIRAL, ERLINDA (UNA)",FEMALE,"MIRAL, ERLINDA GEMINA",UNITED NATIONALIST ALLIANCE
20,"MORAN, JUN (PFP)",MALE,"MORAN, RODOLFO JR. PULIDO",PARTIDO FEDERAL NG PILIPINAS
21,"TABAY, EDGARDO II (PPP)",MALE,"TABAY, EDGARDO II PAGLINAWAN",PARTIDO PILIPINO SA PAGBABAGO
22,"VILLANUEVA, LORNA (NP)",FEMALE,"VILLANUEVA, LORNA LANTACA",NACIONALISTA PARTY
23,"VILLAPAS, TOTO (LAKAS)",MALE,"VILLAPAS, MANOLITO CONSEGO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
24,"VILLAREN, ROMEO (PFP)",MALE,"VILLAREN, ROMEO BENEGAY",PARTIDO FEDERAL NG PILIPINAS
ZAMBOANGA DEL SUR - TIGBAO,,,,
ZAMBOANGA DEL SUR - TIGBAO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - TUKURAN,,,,
ZAMBOANGA DEL SUR - TUKURAN,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CORTINA, DELFINA (PRP)",FEMALE,"CORTINA, DELFINA SANCHEZ",PEOPLE'S REFORM PARTY
2,"RAMONES, REY (IND)",MALE,"RAMONES, CHRISTOREY ENOT",INDEPENDENT
3,"SAYSIP, LEOMY (NP)",FEMALE,"SAYSIP, LEOMY PALAUBSANON",NACIONALISTA PARTY
4,"TINGSON, DODONG ORES (PDPLBN)",MALE,"TINGSON, MACARIO VILLAREN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
ZAMBOANGA DEL SUR - TUKURAN,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"TINGSON, AN-AN (PDPLBN)",FEMALE,"TINGSON, JOEAN MARIE PASANTING",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"VEGA, LAB-LAB (LAKAS)",FEMALE,"VEGA, JOCYL FAITH CAYON",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
3,"VELAYO-ROTA, MAYCHEL (NP)",FEMALE,"ROTA, MAYCHEL VELAYO",NACIONALISTA PARTY
ZAMBOANGA DEL SUR - TUKURAN - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AMPARADO, ISAIAS JR. (UNA)",MALE,"AMPARADO, ISAIAS JR. ERENEO",UNITED NATIONALIST ALLIANCE
2,"BERGADO, ALBERTO (NP)",MALE,"BERGADO, ALBERTO RONDINA",NACIONALISTA PARTY
3,"BOLOS, ERLINDA (PDDS)",FEMALE,"BOLOS, ERLINDA LUNGTAD",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
4,"CORTINA, ROLLY (PRP)",MALE,"CORTINA, ROLLY SANCHEZ",PEOPLE'S REFORM PARTY
5,"CUIZON, ARJIE JUN (PDDS)",MALE,"CUIZON, ARJIE JUN CABANGBANG",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
6,"DE JESUS, BENJAMIN (PDPLBN)",MALE,"DE JESUS, BENJAMIN AGAGAS",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"FABROS, JUANITO JR. (NP)",MALE,"FABROS, JUANITO JR CADELI¥A",NACIONALISTA PARTY
8,"FERMINDOZA, EILEN (NP)",FEMALE,"FERMINDOZA, EILEN SARDON",NACIONALISTA PARTY
9,"GOZALO, LERIO (NP)",FEMALE,"ARMADA, LERIO GOZALO",NACIONALISTA PARTY
10,"GUCELA, JAN JAN (PPP)",MALE,"GUCELA, JOHN MELCHOR MIER",PARTIDO PILIPINO SA PAGBABAGO
11,"MACADAAG, CAMILO (LAKAS)",MALE,"MACADA-AG, CAMILO UMPA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBOANGA DEL SUR - TUKURAN,,,,
ZAMBOANGA DEL SUR - TUKURAN - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
12,"MAGUMPARA, GERALD (IND)",MALE,"MAGUMPARA, GERALD RELATOR",INDEPENDENT
13,"MAMASALAGAT, SUKARNO (PDPLBN)",MALE,"MAMASALAGAT, SUKARNO MUGAWAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
14,"MAMENTONG, BOBBY (PDPLBN)",MALE,"MAMENTONG, BOBBY HELAMON",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
15,"MARUHOM, SORAIDA (NP)",FEMALE,"MARUHOM, SORAIDA SARIPADA",NACIONALISTA PARTY
16,"MERCADO, RAFFY (PPP)",MALE,"MERCADO, RUFINO MENESES",PARTIDO PILIPINO SA PAGBABAGO
17,"PALAUBSANON, ESTRELLITA (NP)",FEMALE,"PALAUBSANON, ESTRELLITA GILOT",NACIONALISTA PARTY
18,"PINTAC, VICTORIA (PFP)",FEMALE,"PINTAC, VICTORIA GARZO",PARTIDO FEDERAL NG PILIPINAS
19,"PONGASE, DIN-DIN (LAKAS)",MALE,"PONGASE, PAX HERNAND III TRIA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
20,"SABAL, DANTE (NUP)",MALE,"SABAL, DANTE MANLISWE",NATIONAL UNITY PARTY
21,"SAYSIP, SUNSHINE (NP)",FEMALE,"SAYSIP, SUNSHINE PALAUBSANON",NACIONALISTA PARTY
22,"TOMBOC, SILVANO (LAKAS)",MALE,"TOMBOC, SILVANO MI¥OZA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
23,"TUTOR, MACARIO JR. (PRP)",MALE,"TUTOR, MACARIO JR. BOICER",PEOPLE'S REFORM PARTY
24,"VEGA-CHUA, INDAY ELLEN (PFP)",FEMALE,"CHUA, ELINORE VEGA",PARTIDO FEDERAL NG PILIPINAS
25,"VELAYO, DODONG (NP)",MALE,"VELAYO, ROSALIO JR. OSORES",NACIONALISTA PARTY
ZAMBOANGA DEL SUR - TUKURAN,,,,
ZAMBOANGA DEL SUR - TUKURAN - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN,,,,
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BALUGTOD, ARDING (PDPLBN)",MALE,"BALUGTOD, ADRIANO GORDILLO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"LOCSON, MERILINE (AKSYON)",FEMALE,"LOCSON, MERILINE BRAVO",AKSYON DEMOKRATIKO
