BASILAN - AKBAR,,,,,
BASILAN - AKBAR,,,,,
MAYOR,,,,,
9,"DELA CRUZ, CAPT. HOREB (PROMDI)",MALE,"DELA CRUZ, JOHN HOREB PE¥AFLOR",,ABAG PROMDI
10,"DELA CRUZ, GEM (IND)",MALE,"DELA CRUZ, GERALD MATHEW GATDULA",,INDEPENDENT
BULACAN - CALUMPIT,,,,,
BULACAN - CALUMPIT - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
11,"DIEGO, LUCY (PDPLBN)",FEMALE,"DIEGO, LUCERIA DOMINGO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
12,"LOPENA, KONS MAENG (PDPLBN)",MALE,"LOPENA, ESMAEL BERNARDINO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"ORTEGA, GTO (AKSYON)",MALE,"ORTEGA, GILLIAN CHRIS TETANGCO",,AKSYON DEMOKRATIKO
14,"PAGDANGANAN, JOJO (NUP)",MALE,"PAGDANGANAN, RICO JOHN LUCES",,NATIONAL UNITY PARTY
15,"PANGAN, KAP AGNES (NUP)",FEMALE,"PANGAN, AGNES AGRAVANTES",,NATIONAL UNITY PARTY
16,"RAMOS, JULIE (PROMDI)",FEMALE,"UEYAMA, JULIE RAMOS",,ABAG PROMDI
17,"SEVILLA-YAMBAO, DOC EMIE (NUP)",FEMALE,"YAMBAO, EMERITA SEVILLA",,NATIONAL UNITY PARTY
18,"TORRES, ATE MAU (NUP)",FEMALE,"TORRES, MAUREEN ILAGAN",,NATIONAL UNITY PARTY
19,"TORRES, GINO SAMBILAY (PDPLBN)",MALE,"TORRES, GINO CARLO SAMBILAY",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
20,"TORRES, NI¥O ABRAHAM (NUP)",MALE,"TORRES, NI¥O ABRAHAM ROBLES",,NATIONAL UNITY PARTY
21,"TORRES, TITOY (PROMDI)",MALE,"TORRES, PRINCE KHIAN SARMIENTO",,ABAG PROMDI
22,"VIRAY, KUYA RICKY (PDPLBN)",MALE,"VIRAY, RICKY LOPEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - CALUMPIT,,,,,
BULACAN - CALUMPIT - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - DO¥A REMEDIOS TRINIDAD,,,,,
BULACAN - DO¥A REMEDIOS TRINIDAD,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"DE LEON, TITO (PROMDI)",MALE,"DE LEON, LORETO CORREA",,PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
2,"FLORES, RTF (NUP)",MALE,"FLORES, RONALDO TIGAS",,NATIONAL UNITY PARTY
3,"PUNZAL, DADENG (RP)",MALE,"PUNZAL, REYNALDO BARTOLOME",,REFORM PH - PEOPLE'S PARTY
BULACAN - DO¥A REMEDIOS TRINIDAD,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ENRIQUEZ, NOLI (PROMDI)",MALE,"ENRIQUEZ, NOLI GONZALES",,PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
2,"FLORES, MARIE (NUP)",FEMALE,"FLORES, MARITA LOPEZ",,NATIONAL UNITY PARTY
3,"RESIGURADO, UNYO (RP)",MALE,"RESIGURADO, ROGELIO JR. CASTRO",,REFORM PH - PEOPLE'S PARTY
BULACAN - DO¥A REMEDIOS TRINIDAD - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ADALEM, JAY PETER (PFP)",MALE,"ADALEM, JAY PETER CAPULONG",,PARTIDO FEDERAL NG PILIPINAS
2,"AGUSTIN, TEMING (IND)",MALE,"AGUSTIN, ARTEMIO PEREZ",,INDEPENDENT
3,"CARPIO, LORNA (NUP)",FEMALE,"CARPIO, LORNA VALENCIA",,NATIONAL UNITY PARTY
4,"CASTRO, BEN (NUP)",MALE,"CASTRO, BIENVENIDO VELASQUEZ",,NATIONAL UNITY PARTY
5,"CRUZ, LARRY (RP)",MALE,"CRUZ, HILARIO JOAQUIN",,REFORM PH - PEOPLE'S PARTY
6,"CRUZ, NANCY (RP)",FEMALE,"CRUZ, NANCY VALENZUELA",,REFORM PH - PEOPLE'S PARTY
7,"DE JESUS, FRANCO (RP)",MALE,"DE JESUS, FRANCISCO AGUILA",,REFORM PH - PEOPLE'S PARTY
8,"DE LEON, TERRY (IND)",MALE,"DE LEON, TERRY CORREA",,INDEPENDENT
9,"DE MESA, ATONG (IND)",MALE,"DE MESA, RENATO PEREZ",,INDEPENDENT
10,"ENRIQUEZ, DARWIN (RP)",MALE,"ENRIQUEZ, DARWIN CRUZ",,REFORM PH - PEOPLE'S PARTY
11,"ESQUIVEL, FEL (NUP)",MALE,"ESQUIVEL, FELIZARDO CORREA",,NATIONAL UNITY PARTY
12,"ESTRELLA,PASTOR RONNIE (PROMDI)",MALE,"ESTRELLA, RONALDO MATEO",,PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
13,"FLORES, SALLY (RP)",FEMALE,"FLORES, SALLY NUDO",,REFORM PH - PEOPLE'S PARTY
BULACAN - DO¥A REMEDIOS TRINIDAD,,,,,
BULACAN - DO¥A REMEDIOS TRINIDAD - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
14,"LACRA, BOY (RP)",MALE,"LACRA, ALEXANDER REYES",,REFORM PH - PEOPLE'S PARTY
15,"LACSINA, EGGIE (PROMDI)",MALE,"LACSINA, REDENTOR DAVID",,PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
16,"MANALO, JV (NUP)",MALE,"MANALO, JAYVIE CASTRO",,NATIONAL UNITY PARTY
17,"MISSION, RUBEN (RP)",MALE,"MISSION, RUBEN DIANO",,REFORM PH - PEOPLE'S PARTY
18,"PIADOZO, WILLY (NUP)",MALE,"PIADOZO, WILLIAM SALVADOR",,NATIONAL UNITY PARTY
19,"SAN GABRIEL, CRISPIN (PROMDI)",MALE,"SAN GABRIEL, CRISPIN CASTRO",,PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
20,"SAN PEDRO, GINO (NUP)",MALE,"SAN PEDRO, GINO VALENZUELA",,NATIONAL UNITY PARTY
21,"SAN PEDRO, TONY (IND)",MALE,"SAN PEDRO, MONTANO ALEGRIA",,INDEPENDENT
22,"SANTIAGO, ROMY (NUP)",MALE,"SANTIAGO, ROMEO SAN GABRIEL",,NATIONAL UNITY PARTY
23,"SANTOS, GERRY (PROMDI)",MALE,"SANTOS, GUILLERMO ESQUIVEL",,PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
24,"SARMIENTO, ALEX (NUP)",MALE,"SARMIENTO, ALEX CRUZ",,NATIONAL UNITY PARTY
25,"SEMBRANO, BERTO (RP)",MALE,"SEMBRANO, ROBERTO PASCUAL",,REFORM PH - PEOPLE'S PARTY
BULACAN - DO¥A REMEDIOS TRINIDAD,,,,,
BULACAN - DO¥A REMEDIOS TRINIDAD - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - GUIGUINTO,,,,,
BULACAN - GUIGUINTO,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CRUZ, AGAY (PDPLBN)",FEMALE,"CRUZ, AGATHA PAULA AGUILAR",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"SANTOS, JJ (NUP)",MALE,"SANTOS, ELISEO JR. BERNABE",,NATIONAL UNITY PARTY
BULACAN - GUIGUINTO,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CASTILLO, ALAMAR (IND)",MALE,"CASTILLO, ALAMAR RICO",,INDEPENDENT
2,"ESTRELLA, BANJO (PDPLBN)",MALE,"ESTRELLA, BANJO SANTOS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"VILLANUEVA, EVANGELINE (IND)",FEMALE,"VILLANUEVA, EVANGELINE VENTURA",,INDEPENDENT
BULACAN - GUIGUINTO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABALLA, PUTE (PDPLBN)",FEMALE,"ABALLA, ESTRELITA PINGOL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ADRIANO, JEROME (IND)",MALE,"ADRIANO, JEROME BALLA",,INDEPENDENT
3,"BERNARDO, TOLITS (IND)",MALE,"BERNARDO, JOSELITO OROSCO",,INDEPENDENT
4,"CAPULONG, MARK ROBIN (IND)",MALE,"CAPULONG, MARK ROBIN SANTOS",,INDEPENDENT
5,"CERDON, ONYOK (IND)",MALE,"CERDON, LANDREI JOSEPH SANTOS",,INDEPENDENT
6,"DELA CRUZ, MARA (IND)",FEMALE,"DELA CRUZ, MARA ALYANNA VILLAFUERTE",,INDEPENDENT
7,"ESTRELLA, AL (PDPLBN)",MALE,"ESTRELLA, ALBERT LANDAYAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"FIGUEROA, JULIUS (PDPLBN)",MALE,"FIGUEROA, JULIUS VENTURA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"GARCIA, ANABEL (PDPLBN)",FEMALE,"GARCIA, ANNABELLE AQUINO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
10,"JOSE, RICKY (PDPLBN)",MALE,"JOSE, RICARDO BUEN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
11,"PEROTE, ARMANDO (IND)",MALE,"PEROTE, ARMANDO ROBLES",,INDEPENDENT
12,"PINGOL, RANDALL (PDPLBN)",MALE,"PINGOL, RANDALL BERNARDO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"RAMOS, ELIONG (PDPLBN)",MALE,"RAMOS, CORNELIO CALARA",,PARTIDO DEMOKRATIKO
BULACAN - GUIGUINTO,,,,,
BULACAN - GUIGUINTO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
PILIPINO LAKAS NG BAYAN,,,,,
14,"VENTURA, LARRA (PDPLBN)",FEMALE,"MARIANO, LARRA MONICA VENTURA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - HAGONOY,,,,,
BULACAN - HAGONOY,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CRUZ, ANGELBOY (LPNG K)",MALE,"CRUZ, ANGEL JR. LONTOK",,KALAPIAN NG MGA KAIBIGAN NG KAUNLARAN - BAYAN NG HAGONOY
2,"DELA CRUZ, JHANE (NUP)",MALE,"DELA CRUZ, LADISLAO JR. ESTRELLA",,NATIONAL UNITY PARTY
3,"LACAP, KAP MILA (AKSYON)",FEMALE,"LACAP, MILAGROS MACATO",,AKSYON DEMOKRATIKO
4,"MANLAPAZ, BABY (PDPLBN)",FEMALE,"MANLAPAZ, FLORDELIZA CRUZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
5,"SANTOS, PEDRO KAP (PDPLBN)",MALE,"SANTOS, PEDRO JR. SANTOS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - HAGONOY,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"DIONISIO, KAP MEDIC (NUP)",MALE,"DIONISIO, DIOMEDES UY",,NATIONAL UNITY PARTY
2,"SANTOS, REY (AKSYON)",MALE,"SANTOS, REYNALDO ONDRA",,AKSYON DEMOKRATIKO
3,"SY-ALVARADO, ATE CHARO (PDPLBN)",FEMALE,"MENDOZA, MA. ROSARIO SY-ALVARADO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - HAGONOY - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"BALUYOT, CHRIS (NUP)",MALE,"BALUYOT, CHRISTOPHER ROMULO",,NATIONAL UNITY PARTY
2,"BAUTISTA, KAP KENNETH (NUP)",MALE,"BAUTISTA, KENNETH JR. ALTUNA",,NATIONAL UNITY PARTY
3,"CRISOSTOMO, JHONG (NUP)",MALE,"CRISOSTOMO, ANGELITO PABLO",,NATIONAL UNITY PARTY
4,"CRUZ, DARWIN (PDPLBN)",MALE,"CRUZ, MICHAEL DARWIN MENDOZA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
5,"CRUZ, ILYONG JR. (NUP)",MALE,"CRUZ, BASILIO JR. ROSAS",,NATIONAL UNITY PARTY
6,"CRUZ, MILLORD (PDPLBN)",MALE,"CRUZ, MILLORD SALAZAR",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"CUDIA, SK PRES (PDPLBN)",MALE,"CUDIA, CARLO DE JESUS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"DE JESUS, KABAYAN (AKSYON)",MALE,"DE JESUS, ANACLETO CERVANTES",,AKSYON DEMOKRATIKO
9,"DELEON, BERLIN (IND)",MALE,"DELEON, BERLIN CONTRERAS",,INDEPENDENT
10,"DIAMANTE, TEACHER ELLA",FEMALE,"DIAMANTE, JANELLA ANNE MENDOZA",,AKSYON DEMOKRATIKO
BULACAN - HAGONOY,,,,,
BULACAN - HAGONOY - LONE DIST,,,,,
(AKSYON),,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
11,"EGRUBAY, RESTY (AKSYON)",MALE,"EGRUBAY, RESTY ABELLA",,AKSYON DEMOKRATIKO
12,"LACAS, PERRY DERIC (IND)",MALE,"LACAS, PERRY DERIC VILLANUEVA",,INDEPENDENT
13,"LOPEZ, ADRIAN (NUP)",MALE,"LOPEZ, ADRIAN TOLENTINO",,NATIONAL UNITY PARTY
14,"MANLAPAZ, JEY-R (PDPLBN)",MALE,"MANLAPAZ, RAULITO JR. CRUZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
15,"MANUNGAY, ARNEL (AKSYON)",MALE,"MANUNGAY, ARNEL CAISIP",,AKSYON DEMOKRATIKO
16,"MATEO, RONNIE (NUP)",MALE,"MATEO, EUFRONIO PANGANIBAN",,NATIONAL UNITY PARTY
17,"OPLE, BABY (NUP)",FEMALE,"OPLE, DALISAY VASQUEZ",,NATIONAL UNITY PARTY
18,"PEREZ, KUYA RONNEL (AKSYON)",MALE,"PEREZ, RONNEL BRITANICO",,AKSYON DEMOKRATIKO
19,"PEREZ, TINA (PDPLBN)",FEMALE,"PEREZ, MARIA CRISTINA GAVIOLA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
20,"SANTOS, DOC ORLIE (PDPLBN)",MALE,"SANTOS, ROLANDO CRUZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
21,"SANTOS, ELMER SK (PDPLBN)",MALE,"SANTOS, ELMER SEBASTIAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
22,"TUNG, MARK GREGORY (NUP)",MALE,"TUNG, MARK GREGORY LAMPANO",,NATIONAL UNITY PARTY
23,"VILLANUEVA, AMBER (PDPLBN)",MALE,"VILLANUEVA, LAMBERTO TAYSON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - HAGONOY,,,,,
BULACAN - HAGONOY - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - CITY OF MALOLOS,,,,,
BULACAN - CITY OF MALOLOS,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"GATCHALIAN, BEBONG (NUP)",MALE,"GATCHALIAN, GILBERT TUAZON",,NATIONAL UNITY PARTY
2,"NATIVIDAD, CHRISTIAN (PDPLBN)",MALE,"NATIVIDAD, CHRISTIAN DIONISIO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - CITY OF MALOLOS,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"BAUTISTA, MIGS TENGCO (AKSYON)",MALE,"BAUTISTA, MIGUEL ALBERTO TENGCO",,AKSYON DEMOKRATIKO
2,"FERNANDEZ, ERIC DPATBAYAN (NUP)",MALE,"FERNANDEZ, RODERICK PEREZ",,NATIONAL UNITY PARTY
3,"MENDOZA, ABC DIONY (IND)",MALE,"MENDOZA, DIONISIO CRISOSTOMO",,INDEPENDENT
4,"PINEDA, LEN (PDPLBN)",MALE,"PINEDA, NOEL GALVEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - CITY OF MALOLOS - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AGUSTIN, SK MIEL (PDPLBN)",MALE,"AGUSTIN, MIEL ARTHEM BORLONGAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ALDABA, TROI (PDPLBN)",MALE,"ALDABA, VICTORINO III MANALO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"ANIAG, RINO (NUP)",MALE,"ANIAG, CELERINO FERNANDO",,NATIONAL UNITY PARTY
4,"AQUINO, MICHAEL MA (AKSYON)",MALE,"AQUINO, MICHAEL MENDOZA",,AKSYON DEMOKRATIKO
5,"ARCEGA, PONCHO (AKSYON)",MALE,"ARCEGA, LUIS ALFONSO MENDOZA",,AKSYON DEMOKRATIKO
6,"BAUTISTA, NI¥O (NUP)",MALE,"BAUTISTA, NINO CARLO CENTENO",,NATIONAL UNITY PARTY
7,"BULAONG, COACH GELI (PDPLBN)",FEMALE,"BULAONG, MERI ANN GELI _",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"CABRERA, BOY MERCADO (RP)",MALE,"CABRERA, LUCIANO MERCADO",,REFORM PH - PEOPLE'S PARTY
9,"CAPULE, NEYSA RICO (NUP)",FEMALE,"CAPULE, NEYSA ANIAG",,NATIONAL UNITY PARTY
10,"CASTRO, KIKO (NUP)",MALE,"CASTRO, FRANCISCO JAVIER",,NATIONAL UNITY PARTY
11,"CRUZ, JUN (PDPLBN)",MALE,"CRUZ, VICENTE JR. GUILLERMO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
12,"DELA CRUZ, PATRICKATIK (AKSYON)",MALE,"DELA CRUZ, PATRICK SALAMAT",,AKSYON DEMOKRATIKO
BULACAN - CITY OF MALOLOS,,,,,
BULACAN - CITY OF MALOLOS - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
13,"DOMINGO, EGA MR. RESCUE (NUP)",MALE,"DOMINGO, EDGARDO FAUSTINO",,NATIONAL UNITY PARTY
14,"GATCHALIAN, ALMA (PDPLBN)",FEMALE,"GATCHALIAN, ALMA ANDRES",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
15,"MARASIGAN, JANE BUNSO (PDPLBN)",FEMALE,"MARASIGAN, JANE FLORENTINO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
16,"MENDOZA, DON ROMERICO (PDPLBN)",MALE,"MENDOZA, ROMERICO LUIS ADRIANO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
17,"MENESES, JESSA (NUP)",FEMALE,"MENESES, JESSA FE CARLOS",,NATIONAL UNITY PARTY
18,"NICOLAS, KIKO (IND)",MALE,"NICOLAS, KIRK LOUIS _",,INDEPENDENT
19,"OPLE, AYEE (AKSYON)",FEMALE,"OPLE, THERESE CHERYLL BAUN",,AKSYON DEMOKRATIKO
20,"PENEYRA, DOC NOE (PDPLBN)",MALE,"PENEYRA, NOE ROQUE",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
21,"REYES, BONG (AKSYON)",MALE,"REYES, MANOLO LORENZO",,AKSYON DEMOKRATIKO
22,"SACAY, NOEL (AKSYON)",MALE,"SACAY, EMMANUEL REYES",,AKSYON DEMOKRATIKO
23,"SAN DIEGO, DENNISKONDE (AKSYON)",MALE,"SAN DIEGO, DENNIS DOMINGO",,AKSYON DEMOKRATIKO
24,"SAN PEDRO, VER (NUP)",MALE,"SAN PEDRO, VIRGILIO BONUS",,NATIONAL UNITY PARTY
25,"SANTOS, LALAINE (IND)",FEMALE,"SANTOS, LALAINE SAMULDE",,INDEPENDENT
26,"SOTO, MIKKI (NUP)",MALE,"SOTO, MIGUEL CARLOS BUGAYONG",,NATIONAL UNITY PARTY
27,"STA MARIA, DRA CHESSA (PDPLBN)",FEMALE,"STA. MARIA, GENIEVIEVE MARCHESSA VALENCIA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
28,"VELEZ, ARWIN BLACK SCOOP (NUP)",MALE,"VELEZ, ARWIN DOMINGO",,NATIONAL UNITY PARTY
29,"VERSOZA, KAP. ENZO (PDPLBN)",MALE,"VERSOZA, LORENZO FAUSTINO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
30,"VITUG, JV (NUP)",MALE,"VITUG, JOHN VINCENT III GATCHALIAN",,NATIONAL UNITY PARTY
BULACAN - CITY OF MALOLOS,,,,,
BULACAN - CITY OF MALOLOS - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - MARILAO,,,,,
BULACAN - MARILAO,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"SILVESTRE, RICKY (PDPLBN)",MALE,"SILVESTRE, RICARDO MAXIMO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"SY, ATTY. JEM (AKSYON)",FEMALE,"SY, JEMINA MENDOZA",,AKSYON DEMOKRATIKO
BULACAN - MARILAO,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CELONES, IRMA (NUP)",FEMALE,"CELONES, IRMA GANDOL",,NATIONAL UNITY PARTY
2,"LUTAO, HENRY (PDPLBN)",MALE,"LUTAO, HENRY RUBIO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"MAHILAC, JESSA (PFP)",FEMALE,"MAHILAC, JESSALYN DE GUZMAN",,PARTIDO FEDERAL NG PILIPINAS
BULACAN - MARILAO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AGUIRRE, JOMAR (AKSYON)",MALE,"AGUIRRE, JOMAR DIGA",,AKSYON DEMOKRATIKO
2,"AMADOR, ARIEL (PDPLBN)",MALE,"AMADOR, ARIEL PAGSANJAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"BAUTISTA, DEMY (AKSYON)",MALE,"BAUTISTA, DEMETRIO GULINAO",,AKSYON DEMOKRATIKO
4,"DELA CRUZ, BOB (NUP)",MALE,"DELA CRUZ, JUN BOB JOSE",,NATIONAL UNITY PARTY
5,"DELA CRUZ, UNTOY (AKSYON)",MALE,"DELA CRUZ, CRISANTO DELA CRUZ",,AKSYON DEMOKRATIKO
6,"FABIAN, TEEN (NUP)",FEMALE,"FABIAN, CHRISTINE SALVADOR",,NATIONAL UNITY PARTY
7,"GABRIEL, JOJO (PDPLBN)",MALE,"GABRIEL, EDUARDO STA. ROSA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"JASA, MADEL (AKSYON)",FEMALE,"JASA, MARY DEL ADAN",,AKSYON DEMOKRATIKO
9,"MEDIANTE, HARVEY (KBL)",MALE,"MEDIANTE, HARVEY CLEMENTE",,KILUSANG BAGONG LIPUNAN
10,"MENDOZA, RONNIE-RM (PDPLBN)",MALE,"MENDOZA, RONNIE MAGLONZO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
11,"MORONIA, ALLAIN LEI (IND)",MALE,"MORONIA, ALLAIN PATRICK BENITEZ",,INDEPENDENT
12,"PAPA, ARNEL (NP)",MALE,"PAPA, ARNEL TALUSAN",,NACIONALISTA PARTY
13,"PARTOSA, GUAM (KANP)",MALE,"PARTOSA, GUAMMER LIM",,KATIPUNAN NG NAGKAKAISANG PILIPINO
BULACAN - MARILAO,,,,,
BULACAN - MARILAO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
14,"PE¥A, AARON (NUP)",MALE,"PE¥A, AARON GERONIMO",,NATIONAL UNITY PARTY
15,"REYES-TUAZON, GIZELLE (NP)",FEMALE,"TUAZON, GIZELLE REYES",,NACIONALISTA PARTY
